ID,Name,Address,Rating,Rubric,Context
70000001040320305,"Nemo asian kitchen&bar, паназиатское бистро","Советская, 18",4.2,"Кафе, Суши-бары, Доставка еды","{'stop_factors': [{'name': 'Кафе', 'type': 'rubric'}, {'name': 'Средний чек 1000\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Японская кухня', 'tag': 'food_service_food_japanese', 'type': 'attribute'}, {'name': 'Паназиатская кухня', 'tag': 'food_service_food_pan_asian', 'type': 'attribute'}, {'name': 'Бизнес-ланч от 450\xa0₽', 'tag': 'food_service_lunch_cost', 'type': 'attribute'}, {'name': 'Суши', 'tag': 'food_service_assortment_assortment_eat_sushi', 'type': 'attribute'}, {'name': 'Рамен', 'tag': 'food_service_assortment_assortment_ramen', 'type': 'attribute'}, {'name': 'Рис wok', 'tag': 'food_service_assortment_assortment_rice', 'type': 'attribute'}, {'name': 'Поке', 'tag': 'food_service_assortment_assortment_poke', 'type': 'attribute'}, {'name': 'Том-Ям', 'tag': 'food_service_assortment_assortment_tomyam', 'type': 'attribute'}, {'name': 'Салаты', 'tag': 'food_service_assortment_assortment_salads', 'type': 'attribute'}, {'name': 'Онигири', 'tag': 'food_service_assortment_assortment_onigiri', 'type': 'attribute'}, {'name': 'Супы', 'tag': 'food_service_assortment_assortment_soups', 'type': 'attribute'}, {'name': 'Гёдза', 'tag': 'food_service_assortment_assortment_gyoza', 'type': 'attribute'}, {'name': 'Мидии', 'tag': 'food_service_assortment_assortment_mussels', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001081855851,"Друзья, бар-ресторан","Вокзальная магистраль, 16",3.1,"Кафе, Караоке-залы, Ночные клубы, Бары","{'stop_factors': [{'name': 'Кафе', 'type': 'rubric'}, {'name': 'Средний чек 600\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Бизнес-ланч от 220\xa0₽', 'tag': 'food_service_lunch_cost', 'type': 'attribute'}, {'name': 'Суши', 'tag': 'food_service_assortment_assortment_eat_sushi', 'type': 'attribute'}, {'name': 'Пицца', 'tag': 'food_service_assortment_assortment_pizza', 'type': 'attribute'}, {'name': 'Шашлык', 'tag': 'food_service_assortment_assortment_barbecue', 'type': 'attribute'}, {'name': 'Бургеры', 'tag': 'food_service_assortment_assortment_hamburgers', 'type': 'attribute'}, {'name': 'Лапша wok', 'tag': 'food_service_assortment_assortment_noodles', 'type': 'attribute'}, {'name': 'Том-Ям', 'tag': 'food_service_assortment_assortment_tomyam', 'type': 'attribute'}, {'name': 'Салаты', 'tag': 'food_service_assortment_assortment_salads', 'type': 'attribute'}, {'name': 'Супы', 'tag': 'food_service_assortment_assortment_soups', 'type': 'attribute'}, {'name': 'Куриные крылышки', 'tag': 'food_service_assortment_assortment_eat_chicken_wing', 'type': 'attribute'}, {'name': 'Наггетсы', 'tag': 'food_service_assortment_assortment_nuggets', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}]}"
70000001027399377,"Respublica, бар","улица Дуси Ковальчук, 179/2",3.3,"Кафе, Бары, Доставка еды","{'stop_factors': [{'name': 'Кафе', 'type': 'rubric'}, {'name': 'Средний чек 600\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Европейская кухня', 'tag': 'food_service_food_european', 'type': 'attribute'}, {'name': 'Бизнес-ланч от 150\xa0₽', 'tag': 'food_service_lunch_cost', 'type': 'attribute'}, {'name': 'Суши', 'tag': 'food_service_assortment_assortment_eat_sushi', 'type': 'attribute'}, {'name': 'Пицца', 'tag': 'food_service_assortment_assortment_pizza', 'type': 'attribute'}, {'name': 'Салаты', 'tag': 'food_service_assortment_assortment_salads', 'type': 'attribute'}, {'name': 'Супы', 'tag': 'food_service_assortment_assortment_soups', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001039834164,"Крыша, коктейльный бар","Военная, 1",4.4,"Кафе, Бары, Ночные клубы","{'stop_factors': [{'name': 'Кафе', 'type': 'rubric'}, {'name': 'Средний чек 2000\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Азиатская кухня', 'tag': 'food_service_food_asian', 'type': 'attribute'}, {'name': 'Европейская кухня', 'tag': 'food_service_food_european', 'type': 'attribute'}, {'name': 'Бургеры', 'tag': 'food_service_assortment_assortment_hamburgers', 'type': 'attribute'}, {'name': 'Рамен', 'tag': 'food_service_assortment_assortment_ramen', 'type': 'attribute'}, {'name': 'Поке', 'tag': 'food_service_assortment_assortment_poke', 'type': 'attribute'}, {'name': 'Стейки', 'tag': 'food_service_assortment_assortment_steik', 'type': 'attribute'}, {'name': 'Том-Ям', 'tag': 'food_service_assortment_assortment_tomyam', 'type': 'attribute'}, {'name': 'Салаты', 'tag': 'food_service_assortment_assortment_salads', 'type': 'attribute'}, {'name': 'Супы', 'tag': 'food_service_assortment_assortment_soups', 'type': 'attribute'}, {'name': 'Блюда на гриле', 'tag': 'food_service_assortment_assortment_grilled', 'type': 'attribute'}, {'name': 'Куриные крылышки', 'tag': 'food_service_assortment_assortment_eat_chicken_wing', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}]}"
70000001039834164,"Крыша, коктейльный бар","Военная, 1",5.0,"Кафе, Бары, Ночные клубы","{'stop_factors': [{'name': 'Кафе', 'type': 'rubric'}, {'name': 'Средний чек 2000\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Азиатская кухня', 'tag': 'food_service_food_asian', 'type': 'attribute'}, {'name': 'Европейская кухня', 'tag': 'food_service_food_european', 'type': 'attribute'}, {'name': 'Бургеры', 'tag': 'food_service_assortment_assortment_hamburgers', 'type': 'attribute'}, {'name': 'Рамен', 'tag': 'food_service_assortment_assortment_ramen', 'type': 'attribute'}, {'name': 'Поке', 'tag': 'food_service_assortment_assortment_poke', 'type': 'attribute'}, {'name': 'Стейки', 'tag': 'food_service_assortment_assortment_steik', 'type': 'attribute'}, {'name': 'Том-Ям', 'tag': 'food_service_assortment_assortment_tomyam', 'type': 'attribute'}, {'name': 'Салаты', 'tag': 'food_service_assortment_assortment_salads', 'type': 'attribute'}, {'name': 'Супы', 'tag': 'food_service_assortment_assortment_soups', 'type': 'attribute'}, {'name': 'Блюда на гриле', 'tag': 'food_service_assortment_assortment_grilled', 'type': 'attribute'}, {'name': 'Куриные крылышки', 'tag': 'food_service_assortment_assortment_eat_chicken_wing', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}]}"
70000001045812039,"Шашлыкоff, гриль-бар","Красный проспект, 65а",4.5,"Кафе, Бары, Доставка еды","{'stop_factors': [{'name': 'Кафе', 'type': 'rubric'}, {'name': 'Средний чек 500\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Бизнес-ланч от 400\xa0₽', 'tag': 'food_service_lunch_cost', 'type': 'attribute'}, {'name': 'Шашлык', 'tag': 'food_service_assortment_assortment_barbecue', 'type': 'attribute'}, {'name': 'Бургеры', 'tag': 'food_service_assortment_assortment_hamburgers', 'type': 'attribute'}, {'name': 'Поке', 'tag': 'food_service_assortment_assortment_poke', 'type': 'attribute'}, {'name': 'Салаты', 'tag': 'food_service_assortment_assortment_salads', 'type': 'attribute'}, {'name': 'Супы', 'tag': 'food_service_assortment_assortment_soups', 'type': 'attribute'}, {'name': 'Блюда на гриле', 'tag': 'food_service_assortment_assortment_grilled', 'type': 'attribute'}, {'name': 'Кесадилья', 'tag': 'food_service_assortment_assortment_quesadilla', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
141265771400269,"Рыба. Рис, суши-бар","улица Ленина, 1",4.6,"Кафе, Суши-бары, Доставка еды","{'stop_factors': [{'name': 'Кафе', 'type': 'rubric'}, {'name': 'Средний чек 1000\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Японская кухня', 'tag': 'food_service_food_japanese', 'type': 'attribute'}, {'name': 'Паназиатская кухня', 'tag': 'food_service_food_pan_asian', 'type': 'attribute'}, {'name': 'Бизнес-ланч от 400\xa0₽', 'tag': 'food_service_lunch_cost', 'type': 'attribute'}, {'name': 'Суши', 'tag': 'food_service_assortment_assortment_eat_sushi', 'type': 'attribute'}, {'name': 'Лапша wok', 'tag': 'food_service_assortment_assortment_noodles', 'type': 'attribute'}, {'name': 'Рис wok', 'tag': 'food_service_assortment_assortment_rice', 'type': 'attribute'}, {'name': 'Поке', 'tag': 'food_service_assortment_assortment_poke', 'type': 'attribute'}, {'name': 'Том-Ям', 'tag': 'food_service_assortment_assortment_tomyam', 'type': 'attribute'}, {'name': 'Салаты', 'tag': 'food_service_assortment_assortment_salads', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001045812039,"Шашлыкоff, гриль-бар","Красный проспект, 65а",3.5,"Кафе, Бары, Доставка еды","{'stop_factors': [{'name': 'Кафе', 'type': 'rubric'}, {'name': 'Средний чек 500\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Бизнес-ланч от 400\xa0₽', 'tag': 'food_service_lunch_cost', 'type': 'attribute'}, {'name': 'Шашлык', 'tag': 'food_service_assortment_assortment_barbecue', 'type': 'attribute'}, {'name': 'Бургеры', 'tag': 'food_service_assortment_assortment_hamburgers', 'type': 'attribute'}, {'name': 'Поке', 'tag': 'food_service_assortment_assortment_poke', 'type': 'attribute'}, {'name': 'Салаты', 'tag': 'food_service_assortment_assortment_salads', 'type': 'attribute'}, {'name': 'Супы', 'tag': 'food_service_assortment_assortment_soups', 'type': 'attribute'}, {'name': 'Блюда на гриле', 'tag': 'food_service_assortment_assortment_grilled', 'type': 'attribute'}, {'name': 'Кесадилья', 'tag': 'food_service_assortment_assortment_quesadilla', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001039834164,"Крыша, коктейльный бар","Военная, 1",3.5,"Кафе, Бары, Ночные клубы","{'stop_factors': [{'name': 'Кафе', 'type': 'rubric'}, {'name': 'Средний чек 2000\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Азиатская кухня', 'tag': 'food_service_food_asian', 'type': 'attribute'}, {'name': 'Европейская кухня', 'tag': 'food_service_food_european', 'type': 'attribute'}, {'name': 'Бургеры', 'tag': 'food_service_assortment_assortment_hamburgers', 'type': 'attribute'}, {'name': 'Рамен', 'tag': 'food_service_assortment_assortment_ramen', 'type': 'attribute'}, {'name': 'Поке', 'tag': 'food_service_assortment_assortment_poke', 'type': 'attribute'}, {'name': 'Стейки', 'tag': 'food_service_assortment_assortment_steik', 'type': 'attribute'}, {'name': 'Том-Ям', 'tag': 'food_service_assortment_assortment_tomyam', 'type': 'attribute'}, {'name': 'Салаты', 'tag': 'food_service_assortment_assortment_salads', 'type': 'attribute'}, {'name': 'Супы', 'tag': 'food_service_assortment_assortment_soups', 'type': 'attribute'}, {'name': 'Блюда на гриле', 'tag': 'food_service_assortment_assortment_grilled', 'type': 'attribute'}, {'name': 'Куриные крылышки', 'tag': 'food_service_assortment_assortment_eat_chicken_wing', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}]}"
70000001027399377,"Respublica, бар","улица Дуси Ковальчук, 179/2",3.7,"Кафе, Бары, Доставка еды","{'stop_factors': [{'name': 'Кафе', 'type': 'rubric'}, {'name': 'Средний чек 600\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Европейская кухня', 'tag': 'food_service_food_european', 'type': 'attribute'}, {'name': 'Бизнес-ланч от 150\xa0₽', 'tag': 'food_service_lunch_cost', 'type': 'attribute'}, {'name': 'Суши', 'tag': 'food_service_assortment_assortment_eat_sushi', 'type': 'attribute'}, {'name': 'Пицца', 'tag': 'food_service_assortment_assortment_pizza', 'type': 'attribute'}, {'name': 'Салаты', 'tag': 'food_service_assortment_assortment_salads', 'type': 'attribute'}, {'name': 'Супы', 'tag': 'food_service_assortment_assortment_soups', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
70000001040320305,"Nemo asian kitchen&bar, паназиатское бистро","Советская, 18",3.2,"Кафе, Суши-бары, Доставка еды","{'stop_factors': [{'name': 'Кафе', 'type': 'rubric'}, {'name': 'Средний чек 1000\xa0₽', 'tag': 'food_service_avg_price', 'type': 'attribute'}, {'name': 'Японская кухня', 'tag': 'food_service_food_japanese', 'type': 'attribute'}, {'name': 'Паназиатская кухня', 'tag': 'food_service_food_pan_asian', 'type': 'attribute'}, {'name': 'Бизнес-ланч от 450\xa0₽', 'tag': 'food_service_lunch_cost', 'type': 'attribute'}, {'name': 'Суши', 'tag': 'food_service_assortment_assortment_eat_sushi', 'type': 'attribute'}, {'name': 'Рамен', 'tag': 'food_service_assortment_assortment_ramen', 'type': 'attribute'}, {'name': 'Рис wok', 'tag': 'food_service_assortment_assortment_rice', 'type': 'attribute'}, {'name': 'Поке', 'tag': 'food_service_assortment_assortment_poke', 'type': 'attribute'}, {'name': 'Том-Ям', 'tag': 'food_service_assortment_assortment_tomyam', 'type': 'attribute'}, {'name': 'Салаты', 'tag': 'food_service_assortment_assortment_salads', 'type': 'attribute'}, {'name': 'Онигири', 'tag': 'food_service_assortment_assortment_onigiri', 'type': 'attribute'}, {'name': 'Супы', 'tag': 'food_service_assortment_assortment_soups', 'type': 'attribute'}, {'name': 'Гёдза', 'tag': 'food_service_assortment_assortment_gyoza', 'type': 'attribute'}, {'name': 'Мидии', 'tag': 'food_service_assortment_assortment_mussels', 'type': 'attribute'}, {'name': 'Кофе с собой', 'tag': 'cocktail_bars_types_coffee_take_away', 'type': 'attribute'}, {'name': 'Доставка', 'tag': 'covid_homedelivery', 'type': 'attribute'}]}"
